,image_id,orig_ia_pre_score,orig_ia_pre_styles_change,dist_ia_pre_score,dist_ia_pre_styles_change,dist_filters
95,7613,0.9522884488105774,"[-0.3644183874130249, 0.8668115139007568, -0.41235727071762085, 0.39508745074272156, 0.4408727288246155, 0.31521961092948914, 0.02884027361869812, -0.7120810151100159, 0.41169804334640503]",0.8722149729728699,"[-0.21209627389907837, 0.8248288035392761, -0.2592151165008545, 0.7356702089309692, 0.3393159508705139, 0.5935916900634766, 0.0794190913438797, -0.20894291996955872, 0.12261457741260529]","[0.2086589617674473, 0.2487372806136134, 0.004887274974647415, -0.29827076590238427, 0.2794285259329699, -0.15837407415575916, -0.19178770932299516, -0.022130771177276076]"
96,4541,0.9521113038063048,"[-0.3560592532157898, 0.06359657645225525, 0.0585026815533638, 0.11819633841514587, -0.12839511036872864, -0.08024252206087112, 0.12437516450881958, -0.8178319334983826, 0.9634578824043274]",0.8380023241043091,"[-0.8180178999900818, 0.41908225417137146, -0.15735909342765808, 0.16904160380363464, 0.021505430340766907, -0.189874529838562, 0.14437532424926758, -0.4236201047897339, 0.93358314037323]","[0.1878999709217652, 0.0501315276881259, 0.007231504324418991, -0.16146673701004516, -0.05099260567773323, 0.04234717570800628, -0.212507295302752, -0.2159031059203294]"
97,7972,0.9512411952018738,"[-0.6794266700744629, 0.7557503581047058, -0.43043309450149536, 0.30547967553138733, 0.3334498107433319, 0.22756312787532806, 0.055312976241111755, -0.9413292407989502, 0.576450526714325]",0.9974830746650696,"[-0.8018925189971924, 0.37365832924842834, -0.029797889292240143, -0.06286941468715668, 0.09310607612133026, -0.16695496439933777, 0.10800814628601074, -0.8930257558822632, 0.6942529082298279]","[0.10448515708155959, -0.24791935576236948, -0.046128656863036854, 0.21202420111450954, -0.03334096349789095, -0.051016858802915205, -0.2666643949483844, 0.1725134757080093]"
98,5211,0.950350284576416,"[-0.3700769245624542, -0.19384697079658508, 0.5848456025123596, 0.23882028460502625, -0.08052963018417358, -0.22215738892555237, 0.22952237725257874, -0.2735302448272705, 0.4080471396446228]",0.7104121446609497,"[-0.17608356475830078, -0.007073165848851204, 0.37701740860939026, 0.44111189246177673, -0.08896559476852417, 0.1300421953201294, 0.18888698518276215, -0.20479467511177063, 0.48102086782455444]","[0.024860891551334974, 0.11861359198978522, 0.24696573205625877, -0.2739379001575512, 0.006707337247789047, -0.08300216183984052, -0.23729711846709942, 0.2585252955535989]"
99,4690,0.9492712020874025,"[-0.3100458085536957, 0.03813287615776062, 0.5480532050132751, 0.3314284384250641, -0.09551534056663513, -0.4296538829803467, 0.24471037089824677, 0.03230453282594681, 0.5553682446479797]",0.9337193965911865,"[-0.3341543972492218, -0.17963165044784546, 0.6663939356803894, -0.03979206085205078, -0.3287103474140167, -0.40262770652770996, 0.24123653769493103, -0.5023167133331299, 0.9078359007835388]","[0.07224602348663978, -0.2587976911987346, -0.09518588683280899, -0.04218881055251883, -0.15134703256454954, -0.2676296204752915, -0.10564163902620663, 0.11041969322205747]"
100,7818,0.948495090007782,"[-0.147088885307312, 0.23030421137809753, -0.16176217794418335, 0.207122802734375, -0.09470745921134949, 0.10554545372724533, 0.04509724676609039, -0.12782913446426392, 0.01869351416826248]",0.8447109460830688,"[-0.19822293519973755, 0.22137656807899475, -0.35559773445129395, 0.15951845049858093, -0.16392084956169128, 0.07814570516347885, 0.018752947449684143, -0.11764534562826157, 0.060356155037879944]","[0.010970849550932749, 0.21098838706904882, 0.06838259025053167, 0.06261071488157732, 0.03552837127734387, -0.288471840240299, -0.07551091726074982, 0.24262039745366765]"
101,6105,0.9483936429023744,"[-0.5770396590232849, 0.25696244835853577, 0.12894248962402344, 0.02663487195968628, 0.12463784217834473, -0.10016340762376785, 0.14996087551116943, -0.727599024772644, 0.6141347289085388]",0.8791285157203674,"[-0.4902770519256592, 0.4295665919780731, -0.1550341248512268, 0.23270243406295776, -0.011383384466171265, 0.07464785128831863, 0.10475105047225952, -0.7368513941764832, 0.4190312922000885]","[-0.1956225996838453, 0.03215870398525528, -0.13798800503834657, -0.2777894186401563, 0.08584636903980614, -0.1830331433930965, -0.2944158914718287, -0.010980957017609427]"
102,6108,0.9475622773170472,"[-0.7152324914932251, -0.1358203887939453, 0.5443562865257263, -0.09301531314849854, -0.14672690629959106, -0.4814130961894989, 0.2506515383720398, -0.19366556406021118, 0.5513284206390381]",0.9254763126373291,"[-0.38852232694625854, -0.17067675292491913, 0.6016075015068054, 0.0025316476821899414, 0.08180251717567444, -0.37613922357559204, 0.24538402259349823, -0.04359600692987442, 0.12795419991016388]","[0.2792109269008756, -0.26147722905065307, 0.22146329963272032, -0.142638727054819, 0.27918456977506373, 0.0006248130249971728, 0.08771595371640584, 0.2566246030698586]"
103,8069,0.9472001194953918,"[-1.3494651317596436, 0.9403142333030701, 0.060409627854824066, 0.4723449647426605, 0.04072928428649902, -0.3045843243598938, 0.16104844212532043, 0.12169917672872543, 0.6879896521568298]",0.9661403298377991,"[-1.4896910190582275, 1.130511999130249, 0.20412245392799377, 0.5000495910644531, 0.11294391751289368, -0.19075733423233032, 0.1720132827758789, 0.02270742505788803, 0.8570337891578674]","[0.09944630124366616, 0.02583319859028138, -0.05455937470765468, 0.22965936387182578, 0.08594096199572221, -0.17057599802588702, -0.07931137489990411, 0.062353930859621876]"
104,5370,0.9469972848892212,"[0.0872969999909401, -0.002096952870488167, 0.4660574793815613, 0.09310057759284973, 0.5345537662506104, -0.11289332062005997, 0.20885589718818665, 0.6717599034309387, -0.30969560146331787]",0.8804829716682434,"[-0.174234539270401, 0.10471049696207047, 0.4213314354419708, -0.13320548832416534, 0.37093672156333923, 0.0983293354511261, 0.22128243744373322, 0.11828837543725967, 0.11317312717437744]","[-0.09479778756889029, 0.03130028889214448, -0.17034045323251268, 0.21824378008732254, -0.12248320983562133, -0.25961965659142666, 0.2568871682257717, 0.1959824330751801]"
105,7697,0.9468594193458556,"[0.1970469355583191, -0.42623764276504517, 0.7298627495765686, -0.11632848531007767, 0.023269400000572205, -0.33396822214126587, 0.21899887919425964, 0.20565299689769745, 0.07624974846839905]",0.7503183484077454,"[0.13694781064987183, -0.4048309624195099, 0.5057486295700073, -0.0682542622089386, 0.05847260355949402, -0.3079286217689514, 0.23299580812454224, 0.25126913189888, 0.09255677461624146]","[0.24524041411642833, 0.1530123124512458, 0.09089445445082811, -0.18061307991917458, 0.10607030426005348, -0.25094832040490284, -0.13015240578535792, -0.07841428810419568]"
106,7701,0.9457279443740844,"[-0.39060527086257935, 0.1510777324438095, 0.02481108158826828, 0.1477954089641571, 0.08150991797447205, -0.12938064336776733, 0.11259082704782486, 0.26356059312820435, 0.1756320297718048]",0.444284051656723,"[-0.3655240535736084, 0.0821814313530922, 0.2058565318584442, 0.16427984833717346, -0.003964036703109741, 0.23397472500801086, 0.1370185911655426, 0.30021417140960693, 0.023519150912761688]","[0.19180913722872112, -0.04459828067591137, -0.2749013901077186, -0.1656884564549353, 0.10891090069825593, -0.22885836564712142, 0.09378737592941372, -0.2437062582308965]"
107,4817,0.945320188999176,"[-0.7073552012443542, 0.6046637892723083, 0.10023392736911774, 0.274825781583786, 0.48237529397010803, 0.285752534866333, 0.13345789909362793, -0.09416822344064713, 0.059513188898563385]",0.7845534682273865,"[-0.631384015083313, 0.7202207446098328, 0.0960501953959465, 0.4795350730419159, 0.27329742908477783, 0.4803771376609802, 0.14327122271060944, -0.1745673418045044, 0.19122280180454254]","[-0.25544301931845154, 0.1867094996103038, -0.06496932717900344, -0.23262348672142386, -0.13751906264816688, -0.17445363333144287, -0.10767129492984748, 0.008644788346741483]"
108,5395,0.9448353052139282,"[-1.1988582611083984, 0.6970444321632385, -0.11524607986211777, 0.25035932660102844, 0.4259413778781891, 0.010277802124619484, 0.16662345826625824, -0.3821106553077698, 0.3773770332336426]",0.9513324499130249,"[-1.1643667221069336, 0.5149622559547424, -0.19145363569259644, -0.008109763264656067, 0.3925028443336487, -0.19235509634017944, 0.15590538084506989, -0.5920996069908142, 0.4749718904495239]","[-0.24673472016239653, -0.0466754036514857, 0.05064213719187771, -0.02917348165026734, -0.13631942511748932, -0.27802174768305715, -0.06882042732239801, 0.10591664478410706]"
109,6593,0.9448353052139282,"[-1.1988582611083984, 0.6970444321632385, -0.11524607986211777, 0.25035932660102844, 0.4259413778781891, 0.010277802124619484, 0.16662345826625824, -0.3821106553077698, 0.3773770332336426]",0.9275707006454468,"[-1.0492089986801147, 0.49936458468437195, -0.19522029161453247, 0.16731047630310059, 0.3530665338039398, -0.1757420301437378, 0.13910096883773804, -0.5294765830039978, 0.2949067950248718]","[0.08487581655983989, 0.21494250950806154, -0.015146189313148928, 0.1624513125097305, 0.2212244275010254, -0.23975039914495533, -0.24771386294635367, 0.137267105153219]"
110,6154,0.9448162913322448,"[-1.1051604747772217, 0.41332077980041504, 0.14882338047027588, -0.029840558767318726, 0.23160576820373535, -0.4110364615917206, 0.18702247738838196, -0.5169080495834351, 0.98015958070755]",0.9584863185882568,"[-0.7906661629676819, 0.08876369893550873, 0.42124801874160767, 0.10966953635215759, 0.05569040775299072, -0.48473474383354187, 0.25874412059783936, -0.13294246792793274, 0.7960097789764404]","[-0.07848231785111726, -0.13292580929571882, 0.0728275678812404, -0.29318815541189486, -0.2681049309458954, 0.043293532750053654, 0.04731278746506784, -0.24125713313958286]"
111,4402,0.9438650012016296,"[-0.7345747947692871, 0.48145365715026855, 0.1556490808725357, 0.20615556836128235, 0.4420429468154907, 0.02114049531519413, 0.14877137541770935, -0.5709439516067505, 0.6948079466819763]",0.850230872631073,"[-0.859205961227417, 0.717329740524292, 0.3950848877429962, 0.3171948492527008, 0.5460587739944458, 0.23375147581100464, 0.22277438640594482, -0.21910932660102844, 0.4721854329109192]","[-0.22003328014834855, 0.24105835689777083, -0.2511305967216802, 0.02456499452147065, -0.0669272092802434, 0.05852672457001862, -0.021075511604207398, 0.11761256710671952]"
112,7881,0.943699836730957,"[-0.4517884850502014, 0.44841673970222473, -0.2506813406944275, 0.37136486172676086, 0.2100030779838562, -0.09235163778066635, 0.027840852737426758, -1.7462574243545532, 1.2959964275360107]",0.9069060683250427,"[-0.3872852325439453, 0.6080548763275146, 0.0954199731349945, 0.18945780396461487, 0.35998043417930603, 0.18581250309944153, 0.06560802459716797, -0.9538743495941162, 0.771837592124939]","[0.09157084931609782, -0.006855868793106623, -0.25668182389126504, -0.2720121622186877, 0.06548340739270964, 0.24544476119832487, 0.039243259713116097, 0.21323611420263017]"
113,5887,0.9436209201812744,"[-0.8692232966423035, 0.12574124336242676, 0.30688223242759705, 0.1749366819858551, -0.01915454864501953, -0.7746188044548035, 0.25999897718429565, -0.1345774531364441, 0.5105982422828674]",0.32636725902557373,"[-0.5718157291412354, -0.295428067445755, 0.5045153498649597, -0.10595756769180298, 0.06267663836479187, -0.6592771410942078, 0.2901647686958313, 0.1933443397283554, 0.03257080912590027]","[0.29228250486658364, -0.2861211776677686, -0.27936912389578916, -0.18299663858028678, 0.2773654937178341, -0.13287523621399902, 0.2867099046994605, 0.1693061057738553]"
114,7682,0.9433916211128236,"[-0.7636257410049438, -0.29355141520500183, -0.043789394199848175, -0.365085631608963, -0.2969737946987152, -0.9506604075431824, 0.21890777349472046, -0.10907439142465591, 0.7365278601646423]",0.7362925410270691,"[-0.8701427578926086, 0.04857684671878815, 0.0858389362692833, -0.22944876551628113, -0.06596061587333679, -0.5402188897132874, 0.20974016189575195, -0.3092500567436218, 0.7063258290290833]","[0.28649331126591066, -0.26311094885520064, -0.23134768327098287, 0.06627357042249538, -0.23767334451436758, 0.16799269707825681, -0.18941456844225535, 0.22113537857636273]"
115,6363,0.9427326917648317,"[-0.4694133400917053, 0.3603436350822449, 0.13544246554374695, 0.5774561166763306, 0.24648350477218628, 0.07524623721837997, 0.13295480608940125, 0.8140183091163635, -0.38273870944976807]",0.9641616940498352,"[-0.4651544690132141, 0.20044101774692535, 0.2069278359413147, 0.5986623764038086, 0.2702968716621399, -0.0744711235165596, 0.13188034296035767, 0.998134970664978, -0.5071892738342285]","[-0.02430866032514767, -0.01753615120553792, -0.27690101710592063, 0.07932351491579093, 0.15453041001083773, 0.21735114927339133, -0.06268119772004876, -0.2689083630490857]"
116,7786,0.9427276253700256,"[-0.5136848092079163, 0.21039241552352905, 0.5733206868171692, 0.5313597917556763, -0.40610918402671814, -0.5061474442481995, 0.3097776174545288, -0.09317343682050705, 0.8527467846870422]",0.951736569404602,"[-0.43582937121391296, 0.10459141433238983, 0.7385159730911255, 0.2542085349559784, -0.38638177514076233, -0.3566519618034363, 0.27929002046585083, -0.21635916829109192, 0.6244378685951233]","[0.15650829844025765, -0.01898126408630829, -0.08023385488789164, -0.27753990373289383, 0.1031622500358591, 0.13912970105146838, -0.18069087697295255, -0.13962074802478985]"
117,8624,0.942106544971466,"[-0.6477864980697632, 0.7453388571739197, -0.5444760322570801, 0.05571576952934265, 0.3680112957954407, 0.07683485001325607, 0.04578280448913574, -0.05851597338914871, 0.3524363040924072]",0.9639984965324402,"[-0.7014832496643066, 0.8350242376327515, -0.7395245432853699, -0.11145898699760437, 0.6045057773590088, 0.07956799119710922, 0.028529539704322815, -0.037298090755939484, 0.11128199100494385]","[-0.29810802418031995, -0.019879885171889045, -0.0011388899079159964, -0.12435081180642929, 0.06636133583809878, 0.09726379025969478, -0.17088682090441012, 0.27016667046868087]"
118,7914,0.9419222474098206,"[-0.7742452621459961, 0.6306580305099487, -0.7815660834312439, 0.6197559833526611, -0.1814146339893341, -0.2210586667060852, 0.06282064318656921, -0.3879147171974182, 0.7024771571159363]",0.5678713321685791,"[-0.7336533665657043, 0.38975539803504944, -0.670488178730011, 0.36032161116600037, -0.0812542736530304, -0.32808664441108704, 0.08328607678413391, -0.0625775083899498, 0.6535347104072571]","[0.1549438235784012, -0.200649085841913, 0.1740216243063783, 0.22545037845443278, 0.14617833856357376, -0.07201728955264025, -0.28440214439116246, -0.18604389215098738]"
119,7894,0.9415285587310792,"[-0.296548455953598, -0.45582881569862366, 0.4174497723579407, -0.40569987893104553, 0.08981886506080627, -0.8490573167800903, 0.16269490122795105, -0.29365360736846924, 0.5853250622749329]",0.877493143081665,"[-0.3153449296951294, -0.14509978890419006, -0.03212202340364456, -0.12216700613498688, -0.03877890110015869, -0.6481371521949768, 0.09573103487491608, 0.14674296975135803, -0.007038772106170654]","[-0.07310908259537041, -0.1142286603392941, 0.21253733028175598, 0.15094148307924238, -0.2779248023821839, 0.1942036805959087, 0.08868956266864891, -0.12158775775311084]"
120,7570,0.9406663775444032,"[-0.50604647397995, 0.3983280658721924, -0.04302545636892319, 0.15199732780456543, 0.23008278012275696, -0.19602803885936737, 0.13810515403747559, -0.5430991649627686, 0.7438108921051025]",0.8700305819511414,"[-0.4664843678474426, 0.57236248254776, -0.05170740932226181, 0.5211747884750366, 0.07959261536598206, 0.15976127982139587, 0.10954196751117706, -0.1287509799003601, 0.2973175644874573]","[-0.20369932919872813, -0.16083855997262425, 0.2649895802635463, 0.18927646793189695, -0.1780396120913383, 0.0055543487271617065, -0.06751918880327457, -0.07334743044828798]"
121,8390,0.940148949623108,"[-0.8939119577407837, 0.6580252051353455, 0.22043955326080322, 0.6424566507339478, 0.1372327208518982, -0.006294703111052513, 0.23181696236133575, 0.08615881949663162, 0.09629406034946442]",0.8741553425788879,"[-0.6707884669303894, 0.48163148760795593, 0.1178184524178505, 0.4331035315990448, -0.02053585648536682, -0.08017886430025101, 0.2196386456489563, -0.1314999759197235, 0.13831311464309692]","[-0.25875697087580274, -0.03125273411441448, 0.010423557843839804, 0.2826104243172632, 0.16467662388009408, -0.014132235024233109, 0.218432612722886, 0.09751300375942246]"
122,6953,0.9398474097251892,"[-0.48774778842926025, 0.32380983233451843, -1.039351463317871, 0.246329665184021, 0.3682590126991272, -0.6484765410423279, -0.12518268823623657, -0.9235361814498901, 0.7034417986869812]",0.9829956889152527,"[-0.6484625339508057, 0.43753665685653687, -0.5926089286804199, 0.28103676438331604, 0.33719033002853394, -0.3123874366283417, -0.013670653104782104, -0.7222570776939392, 0.8533146977424622]","[-0.09924186901417262, 0.08160858466601845, 0.23467159976522717, -0.03874685979651654, -0.05896161606005873, -0.05425517706785937, -0.10982455667867613, 0.2663683745483308]"
123,5545,0.939782440662384,"[-0.48500096797943115, 0.11875705420970917, 0.3574172258377075, 0.0171186625957489, 0.2381458729505539, -0.6510246396064758, 0.13896821439266205, 0.3193700611591339, 0.08956538140773773]",0.8227880597114563,"[-0.16373392939567566, -0.23047491908073425, 0.44847431778907776, -0.29380470514297485, 0.1292496621608734, -0.5492385029792786, 0.15466228127479553, 0.3653686046600342, -0.02238594740629196]","[-0.2531184334709467, 0.24076303737454924, -0.16615305620375767, 0.11102824369944225, -0.20208257331466048, 0.003706092207991396, -0.19992461648395307, -0.28383624658878015]"
124,7403,0.9397079944610596,"[-0.5768285393714905, 0.40284836292266846, -0.51072758436203, 0.397964745759964, -0.1268063485622406, -0.15040814876556396, 0.16492252051830292, -0.6458846926689148, 0.6278529763221741]",0.95865797996521,"[-0.6857015490531921, 0.504278838634491, -0.5033809542655945, 0.5221257209777832, -0.12161564826965332, -0.17809754610061646, 0.17931509017944336, -0.7151906490325928, 0.7343189120292664]","[-0.12940908511751703, -0.132694666252011, 0.03187587814675236, -0.1324761703904979, -0.1596080253775741, 0.12914847170548754, 0.184178477478614, 0.05709340209871511]"
125,8268,0.9396807551383972,"[-1.3005021810531616, 0.8894360661506653, -0.6627920866012573, 0.37515100836753845, 0.13194915652275085, -0.35741570591926575, 0.12778837978839874, -0.3146207928657532, 0.5202462673187256]",0.9570946097373962,"[-1.2544920444488525, 0.6557830572128296, -0.3553953766822815, 0.35112008452415466, 0.058258429169654846, -0.4256214201450348, 0.1561388224363327, -0.791067361831665, 0.7329015135765076]","[-0.20081601040781133, -0.15358917316142098, -0.16630569891283464, -0.13188116655800272, 0.2787327999586739, 0.07934134631837958, -0.007782343191170882, 0.18133057340683367]"
126,8557,0.9390805959701538,"[-1.2112778425216675, 1.5334835052490234, -0.03344697505235672, 0.8881547451019287, 0.47649866342544556, 0.40036141872406006, 0.09358976781368256, -0.3083069622516632, 0.36233988404273987]",0.898368239402771,"[-1.0125491619110107, 1.396087408065796, -0.3685431182384491, 0.7499107122421265, 0.5959702134132385, 0.5568765997886658, 0.022421523928642273, 0.29410502314567566, -0.34470465779304504]","[-0.09318477032922556, -0.19130415708805149, -0.13138484350266252, -0.056038088822750104, -0.1519057153784648, -0.19223138422586114, -0.1813352639058038, -0.23126934109440833]"
127,7031,0.9381144046783448,"[-0.31881457567214966, -0.33155307173728943, 0.08023931831121445, -0.22023752331733704, 0.022519558668136597, -0.7304395437240601, 0.13289925456047058, -0.3115699291229248, 0.9406261444091797]",0.2433510571718216,"[-0.71315997838974, 0.6729831099510193, -0.5800531506538391, 0.328350692987442, -0.009318619966506958, -0.030890410766005516, 0.06228960305452347, 0.026857875287532806, 0.34862321615219116]","[0.22737610597200292, -0.14176092232177587, 0.278165970981017, 0.05102712840189755, -0.29045307128710995, -0.11367523820486747, 0.11883815470115144, -0.0958941395366816]"
128,5687,0.9378893375396729,"[-0.6502382755279541, 0.597720205783844, 0.11786758899688721, 0.5801303386688232, 0.3233211934566498, 0.13037052750587463, 0.23176240921020508, 0.4058724641799927, -0.18637564778327942]",0.9552261829376221,"[-0.9601987600326538, 0.9046886563301086, -0.08233685046434402, 0.7645092010498047, 0.15577885508537292, 0.28192317485809326, 0.22597463428974152, 0.03045319765806198, 0.013680227100849152]","[-0.10075943190328943, 0.007276486965553053, -0.13807924553966258, 0.04064737435472371, 0.10757528640429198, -0.29172583032075355, -0.2274265608024741, -0.14298022298096227]"
129,8264,0.937819004058838,"[-0.7640461325645447, 0.8365408182144165, -0.5390450358390808, 0.3626182973384857, 0.24691931903362274, -0.23946774005889893, 0.08468860387802124, -0.0887313261628151, 0.2945975065231323]",0.9685253500938416,"[-0.5201859474182129, 0.6735519766807556, -0.6216201782226562, 0.23154541850090027, 0.2614019811153412, -0.2884828746318817, 0.04179086536169052, -0.18591710925102234, 0.3083592355251312]","[0.0963487098915416, 0.2458621287294412, -0.019645031452897865, -0.18786945131366306, 0.09693364912606023, -0.0428630179894231, -0.05002499245943201, -0.1953995842794522]"
130,5712,0.9375404715538024,"[-0.796168863773346, 0.030319510027766228, 0.46621644496917725, 0.08602708578109741, 0.031905800104141235, -0.8181211948394775, 0.2737453877925873, -0.5085792541503906, 0.8689054846763611]",0.9370875358581543,"[-0.6983274221420288, 0.5241754651069641, 0.30218639969825745, 0.46358969807624817, 0.25506627559661865, -0.14361530542373657, 0.2260761260986328, -0.7683658003807068, 0.9233700633049011]","[-0.06261416263503622, 0.19145816136793908, -0.18369885026471022, -0.23633670318184413, -0.008405297510040322, -0.27986123873967284, -0.08374194682135835, 0.1263480462325523]"
131,7002,0.9366251826286316,"[-1.1668041944503784, 1.5635902881622314, -0.2743421494960785, 0.9688071012496948, 0.2903439998626709, 1.2259583473205566, 0.07255670428276062, 0.5552655458450317, -0.7259145379066467]",0.9387325644493103,"[-1.0604075193405151, 1.5836050510406494, -0.38063424825668335, 0.7095029354095459, 0.4580320119857788, 1.328731894493103, 0.04362192004919052, 0.48458510637283325, -0.7208799719810486]","[0.0643697839466022, 0.09145544831458774, 0.2622617533782214, 0.19022186757758558, 0.2295374754195792, -0.23915516572848014, -0.05833496242466682, -0.041394202073765984]"
132,8606,0.9348219633102416,"[-0.9017494916915894, 0.6628178358078003, -0.4462982416152954, 0.5305130481719971, -0.350457102060318, -0.2174568772315979, 0.16075675189495087, -0.06864885240793228, 0.4967687726020813]",0.8926281929016113,"[-0.6357260942459106, 0.5409150719642639, -0.017433203756809235, 0.6402572393417358, -0.30940160155296326, 0.10285695642232895, 0.2095317244529724, 0.3877681493759155, 0.10939234495162964]","[0.18939358344535367, 0.24381730449987876, -0.017984008817591768, -0.03133406759013968, 0.27425171028332046, -0.04391817552152705, -0.250350928607685, -0.06468894717576773]"
133,4777,0.9338857531547546,"[-1.0918077230453491, 0.7580738663673401, -0.2516460716724396, 0.5818158388137817, 0.17740659415721893, -0.026689892634749413, 0.13130588829517365, -0.4443091154098511, 0.20729777216911316]",0.7867137789726257,"[-0.9270455241203308, 0.688452422618866, -0.11803849786520004, 0.579005241394043, 0.264900803565979, 0.1561639904975891, 0.16059349477291107, -0.41828233003616333, 0.20503221452236176]","[-0.13350238874927348, 0.19601222320056283, -0.12490334919750229, -0.19858133294377078, 0.03666420722938635, -0.2514546304734817, 0.03866807357723212, 0.04050455193116831]"
134,6984,0.933613121509552,"[-0.6924194693565369, 0.1429954469203949, 0.7616729140281677, 0.06162974238395691, 0.04032684862613678, -0.3447180986404419, 0.24678054451942444, 0.0992613285779953, 0.413710355758667]",0.9740824103355408,"[-0.6230625510215759, 0.08191561698913574, 1.0249115228652954, 0.015555769205093384, -0.06116101145744324, -0.3043651580810547, 0.280855655670166, 0.08556459099054337, 0.5469371676445007]","[0.11269420465456514, 0.015317916438766177, -0.16732130358917882, 0.16553705328234752, -0.28879067157668437, -0.22492569618837785, -0.07346292941296845, 0.23328865410506266]"
135,5982,0.93277907371521,"[-1.233872413635254, 1.426485300064087, -0.9311145544052124, 0.7366992235183716, 0.23907378315925598, 0.3108103275299072, -0.034831076860427856, -0.6150646805763245, 0.12200446426868439]",0.8899514675140381,"[-1.2862128019332886, 1.3546788692474365, -0.8000831604003906, 0.7458325624465942, 0.19409030675888062, 0.09444759041070938, 0.007841259241104126, -0.3551501929759979, 0.18943452835083008]","[0.2543314343241932, 0.006220606400985429, -0.21416270841541474, -0.263671140761988, -0.2855525385564969, 0.02345010875488074, -0.1306597164882404, 0.02880691010649694]"
136,5571,0.9327276945114136,"[-0.7235406637191772, 0.4423030614852905, 0.460979700088501, 0.36324265599250793, 0.2722865641117096, -0.04302511364221573, 0.2569393515586853, 0.2430826723575592, 0.30999788641929626]",0.3893470764160156,"[-0.2857973575592041, 0.2353631854057312, 0.18184730410575867, 0.3519994914531708, 0.15337538719177246, -0.15889093279838562, 0.23276132345199585, 0.2389126718044281, 0.22272402048110962]","[0.012190728783284643, 0.26989883097512196, -0.2275091026900252, 0.08924834551835908, 0.18151734208472636, 0.23170230723340862, 0.04368579211178403, -0.11818282280548559]"
137,8272,0.9326440095901488,"[-0.773853063583374, -0.09979605674743652, 0.4781982898712158, 0.08357304334640503, -0.17000886797904968, -0.6575042605400085, 0.239937424659729, -0.5536473393440247, 0.789816677570343]",0.8085427284240723,"[-0.7754399180412292, 0.1528184711933136, 0.3720107972621918, 0.3730684220790863, -0.3732320964336395, -0.25868740677833557, 0.24517124891281128, -0.42479097843170166, 0.4364227056503296]","[-0.012318390546807001, -0.21769215298421357, 0.11346863137030061, 0.05929551599565025, -0.249518939142558, -0.19875670722236954, 0.15024739881707055, -0.23159979389733693]"
138,5944,0.932626485824585,"[-0.8297244310379028, 0.21073591709136963, 0.3853680491447449, 0.2200828492641449, 0.12436196208000183, -0.42860910296440125, 0.18983528017997742, -0.10617715865373611, 0.7570642232894897]",0.9529224634170532,"[-0.8179904222488403, 0.3820338547229767, 0.05271296948194504, 0.4153778851032257, 0.21421438455581665, -0.2923045754432678, 0.1519172042608261, -0.3238714337348938, 0.7994186282157898]","[-0.12392668029694467, -0.1268090365734676, 0.06357257567767349, 0.2703303735785137, 0.13098795550755427, 0.1480415041649279, 0.14036707415911404, 0.02580287454709579]"
139,7319,0.9324186444282532,"[-0.9831920862197876, -0.28208687901496887, 0.7631664276123047, 0.006691679358482361, -0.34147629141807556, -0.6745027303695679, 0.23618872463703156, -0.650590181350708, 1.2529075145721436]",0.838545024394989,"[-1.2835849523544312, 0.3657664954662323, 0.4025877118110657, 0.08633154630661011, 0.22202050685882568, -0.47572433948516846, 0.16382403671741486, 0.2815096378326416, 0.5512285828590393]","[0.2887083580029471, 0.2038877027937585, 0.12749002925518393, -0.2703715969398168, -0.27633652088030186, 0.1242409253963983, 0.13123604072361278, 0.060382181762103915]"
140,4737,0.932199001312256,"[-0.6202638149261475, 1.0444204807281494, -0.38091692328453064, 0.28468820452690125, 0.1094818264245987, 0.3326532542705536, 0.015990212559700012, 0.07940617948770523, -0.17848455905914307]",0.7818657755851746,"[-0.39846062660217285, 0.7665069103240967, -0.16465336084365845, 0.05090361833572388, 0.1741647720336914, 0.14092378318309784, 0.05556962639093399, -0.058339424431324005, 0.09996777772903442]","[0.2544095612984642, -0.29426359576517586, 0.239535755913245, -0.20261798266844427, -0.29887666751612046, -0.040742608481355747, -0.07520420610553649, 0.06841099699866193]"
141,7302,0.9314672946929932,"[-0.8343730568885803, 0.3344099223613739, 0.46059685945510864, 0.23018690943717957, 0.18176452815532684, -0.6253333687782288, 0.24368411302566528, 0.1214844137430191, 0.4826475977897644]",0.7420586347579956,"[-0.2451275885105133, 0.07528703659772873, 0.15323585271835327, 0.14499607682228088, 0.09908685088157654, -0.4291246831417084, 0.18357080221176147, 0.4368618428707123, -0.19883280992507935]","[-0.018178239524552775, -0.07241195884687832, 0.14239649523906545, -0.06936888171617756, 0.0998848932550096, 0.18720003955854408, 0.15674309128273645, 0.1236185672487734]"
142,7195,0.9312629699707032,"[-0.522202730178833, -0.10792049765586853, -0.012178368866443634, -0.08149099349975586, -0.021813660860061646, -0.4654611349105835, 0.1577063798904419, -0.429625928401947, 0.7258250117301941]",0.5245677828788757,"[-0.5578906536102295, 0.058120399713516235, 0.005437009036540985, 0.2562507688999176, -0.09425720572471619, -0.356060266494751, 0.1652069389820099, -0.03683445602655411, 0.5934800505638123]","[0.2472812773472391, 0.1486457561119499, 0.28140180895285866, -0.0491240620181157, -0.25177691681576514, 0.09270015026256051, -0.009466121699063967, -0.28351973554666926]"
