,yaml_name,mean_distance_to_orig,optim_lr,gamma,score_pow,composite_balance,adaptive_score_offset
210,hypersearch-8-14,0.4192727217607593,0.26262365613409233,0.10143021201720848,1.3903498118416757,0.9442515413644503,0.22028604103724664
211,hypersearch-2-27,0.26901546045721214,0.0827783088102634,0.26255174239278745,1.2266649011892101,0.7550531201229493,0.9019210659696886
212,hypersearch-6-14,0.5043009600622546,0.39390767035155094,0.07296071629809622,2.2042887494520444,0.9086757619178374,0.8055919406654634
213,hypersearch-6-13,0.44544890077875504,0.47202484891670277,0.10148125062365355,1.2221428566403687,-0.4158829670216342,0.9421279871932478
214,hypersearch-31-1,0.42068035704958895,0.32955343001701304,0.20394014042988437,0.3819936933543673,-0.14632011526819255,0.5172121004492138
215,hypersearch-4-6,0.6371665124983293,0.3467435244801929,0.04366154826427038,-0.15862353336772406,-0.14534957534732262,0.6199646539480524
216,hypersearch-31-15,0.7663140209813526,0.677458738505662,0.2374548360190296,-0.33001086192682494,0.09627051729111624,0.4431865428074634
217,hypersearch-2-13,0.27443271974211614,0.16689904768812122,0.26791280975250514,0.26139826783649933,-0.2055008110612906,0.36610891147671865
218,hypersearch-8-22,0.20238623524312274,0.04583319054201958,0.13961939524630768,-0.4789330407803913,0.623779185022485,0.2592188538350127
219,hypersearch-32-1,0.49278223898893486,0.39984644503867406,0.09254496262003897,1.021451101713072,0.9647753118708253,0.44746503665486925
220,hypersearch-2-29,0.2524104550632139,0.15463640843664844,0.2404350421680678,1.7771154692383067,-0.8668112005810926,0.3193583825181481
221,hypersearch-7-14,0.33303338304599656,0.2527110705385055,0.07250605536135518,1.9025205405300114,-0.25050918409989564,0.7371418399734313
222,hypersearch-35-36,0.622969020753558,0.6531833197479429,0.0003452463251681581,1.9249136343876332,0.7848874996194275,0.720722175775753
223,hypersearch-5-42,0.45512125569859246,0.27866508570132525,0.026512433999576167,0.3743753609471361,0.09109230687674952,0.9326547622589647
224,hypersearch-5-10,0.48752105270405416,0.4173565093525297,0.0572562225152371,0.28944576419773926,0.9783881511551704,0.2577225987624975
225,hypersearch-31-13,0.454593631952799,0.3397381656401196,0.27513821700374314,0.9242005725442151,0.5572830710978312,0.5706982653086895
226,hypersearch-20-36,0.26109621862707155,0.11048155361325908,0.18277456225244568,0.11868453850704186,0.35367501559283987,0.5098057038931821
227,hypersearch-2-11,0.24156303900725806,0.27819597287122344,0.010081067587090686,0.2833651924013547,-0.12272681192914381,0.15874210527887056
228,hypersearch-9-35,0.5114254433081623,0.6837822799570012,0.061556326803581585,0.6171770265798437,-0.3787401659912888,0.8295720264942882
229,hypersearch-8-45,0.753256768791743,0.4779657675591945,0.16098203544170717,-0.3547376399650878,-0.08814356664719436,0.7236899199911522
230,hypersearch-2-19,0.3138301925178632,0.1333399633762842,0.23563029605185534,2.7232006957664354,0.157665876786248,0.42822062712279685
231,hypersearch-34-46,0.3801493846323716,0.31401034007248185,0.11604394879177976,0.6754864355612291,0.17218250455095752,0.28788981837885297
232,hypersearch-8-31,0.770986199223451,0.6233996429800567,0.050989295550115284,-0.4081014948509222,0.37249529430561146,0.6056180067221769
233,hypersearch-8-0,0.23255460141097384,0.10299980451320682,0.12441829658851888,2.7041228561665607,-0.37274775506551716,0.4608904518497605
234,hypersearch-32-15,0.2721017269560203,0.07978805068211262,0.11111855103131142,2.409219350538676,0.6646550819483548,0.8943928117115485
235,hypersearch-9-41,0.7550491870542826,0.49840943851803216,0.16291683652937813,-0.2382434518076948,0.21081302273003732,0.5846733024799273
236,hypersearch-5-34,0.4915069506249588,0.35927275511198653,0.14191248575942328,1.5454631222042101,-0.99364580384139,0.771479282569696
237,hypersearch-2-41,0.3262546515654476,0.2829249119282897,0.16771142498533756,0.9293358640499663,-0.7047308827837677,0.3329722318901908
238,hypersearch-4-40,0.23717476809376126,0.05268257038452334,0.2541762204066116,-0.13399625605843374,0.8108183369027513,0.9342961046382263
239,hypersearch-8-33,0.16613878777182237,0.05677765416724026,0.1510523650379076,-0.04114739397954548,-0.3080997851783178,0.1635935929941884
240,hypersearch-3-45,0.1907834186412711,0.05530394232683988,0.2697567976479746,0.6813753014550556,-0.9032197550286056,0.3440833883652069
241,hypersearch-9-3,0.734488678473741,0.26018868896847097,0.12680908701444246,-0.33694065517124777,-0.039340495969573785,0.6011837696610035
242,hypersearch-2-6,0.28102361725959124,0.09522252659114684,0.22224349695385898,2.227372360844488,0.5040165247548123,0.6554785533945232
243,hypersearch-4-19,0.18033066440199588,0.011684663093429762,0.0007944671845604767,1.3033287473063802,-0.30025835897359143,0.5921770204993445
244,hypersearch-20-0,0.3732905684393237,0.21115843613849347,0.004839295970910773,1.5316710873332444,0.6237974521929481,0.5605188992920274
