,image_id,orig_ia_pre_score,dist_ia_pre_score,rest_ia_pre_score,orig_ia_pre_styles_change,dist_ia_pre_styles_change,rest_ia_pre_styles_change,orig_ia_pre_styles_change_strength,dist_ia_pre_styles_change_strength,rest_ia_pre_styles_change_strength,distance_to_orig
3052,pexels-photo-2909097_0_0_0_0_-1.jpeg,0.3461211025714874,0.31821209192276,0.6845632791519165,"[-1.3240108489990234, 1.8406996726989746, -0.602663516998291, 1.2863445281982422, 0.5038454532623291, 0.11035648733377457, 0.06997255980968475, -0.4576033353805542, 1.0405986309051514]","[-1.144666314125061, 1.6137299537658691, -0.4924592971801758, 1.0921249389648438, 0.5328124761581421, 0.022699477151036263, 0.08356503397226334, -0.4718487858772278, 1.044771671295166]","[-0.45273011922836304, 0.7248056530952454, -0.025146611034870148, 0.5861848592758179, 0.37666022777557373, -0.22070825099945068, 0.13390891253948212, -0.35578471422195435, 0.7908750176429749]",0.8040105592873361,0.7220753276099762,0.4074227073126369,0.0962042780009767
3053,pexels-photo-3025983_-1_-1_0_0_-1.jpeg,0.3006270229816437,0.2702250778675079,0.2177876234054565,"[-0.36765187978744507, 0.5459677577018738, -0.3287412226200104, 0.24019786715507507, 0.27090179920196533, 0.15511469542980194, 0.09447483718395233, -0.263285756111145, 0.23189714550971985]","[-0.8185354471206665, 1.0041598081588745, -0.5935258269309998, 0.5200117826461792, 0.4022606313228607, 0.002146923914551735, 0.09587297588586807, -0.3057202398777008, 0.12815755605697632]","[-0.4241216480731964, 0.5564406514167786, -0.31384044885635376, 0.1791078746318817, 0.3667219877243042, -0.02557734213769436, 0.12582966685295105, -0.10896370559930801, 0.19924670457839966]",0.2775814400778876,0.4300434657682975,0.2555388922078742,0.1093294134641039
3054,pexels-photo-357491_0_-1_0_-1_-1.jpeg,0.3631836175918579,0.407698392868042,0.4716150760650635,"[0.037578824907541275, 0.2635113298892975, 0.07283922284841537, 0.32143065333366394, 0.335908442735672, 0.30376532673835754, 0.13115012645721436, -0.03305170685052872, 0.1803891807794571]","[-0.17388871312141418, 0.5158758759498596, -0.13063806295394897, 0.35755082964897156, 0.5260882377624512, 0.3042384386062622, 0.09709887951612473, -0.1991560459136963, -0.10754052549600601]","[-0.2270985245704651, 0.4300137758255005, -0.22600555419921875, 0.17501729726791382, 0.50335693359375, 0.0777285173535347, 0.0931858941912651, -0.37130147218704224, -0.12749677896499634]",0.1866249793933497,0.268008400996526,0.2479116386837429,0.3982073344476912
3055,pexels-photo-56924_-1_0_0_-1_-2.jpeg,0.4499770998954773,0.0911322683095932,0.1410060822963714,"[-0.18202757835388184, 0.3810567855834961, 0.29013603925704956, 0.39536234736442566, 0.2654483914375305, 0.19203194975852966, 0.15806150436401367, -0.0764031782746315, 0.10231137275695801]","[0.022259194403886795, -0.07259761542081833, 0.5291577577590942, 0.06649735569953918, 0.026799127459526062, 0.28816697001457214, 0.21117837727069855, 0.23809123039245605, -0.03597050905227661]","[0.04287851229310036, -0.09537162631750107, 0.5064834356307983, 0.007068634033203125, 0.07562156021595001, 0.2692587375640869, 0.2081405520439148, 0.1738489270210266, -0.15441200137138367]",0.2269821274611685,0.1656353486080964,0.1703426651656627,0.1898470533576048
3056,pexels-photo-1895570_-1_-1_1_-1_-1.jpeg,0.3599452376365661,0.2683401107788086,0.4282952547073364,"[-0.1572737693786621, 0.4168170392513275, 0.38149380683898926, 0.40323659777641296, 0.3306118845939636, 0.1942352056503296, 0.15407679975032806, 0.042893752455711365, 0.05375102162361145]","[-0.3616067171096802, 0.5030956864356995, 0.2725822329521179, 0.2942248284816742, 0.28701817989349365, 0.10216620564460754, 0.14127258956432343, -0.046526916325092316, 0.09882932901382446]","[-0.38394418358802795, 0.4428049921989441, 0.35342562198638916, 0.15146306157112122, 0.2956997752189636, 0.0040298644453287125, 0.16647809743881226, -0.05090752989053726, 0.19794636964797974]",0.2371544308132595,0.2341469650467237,0.2274110551095671,0.1562049276483872
3057,pexels-photo-3597099_-1_0_-1_-3_-1.jpeg,0.3787603974342346,0.334089457988739,0.379826009273529,"[-0.12389820069074631, 0.18602660298347473, 0.029668442904949188, 0.09893259406089783, 0.4498201310634613, 0.02988072670996189, 0.21970930695533752, -0.11533535271883011, 0.12428312003612518]","[-0.1612115502357483, 0.22278423607349396, -0.06542857736349106, 0.1110699474811554, 0.4022996425628662, 0.03749667853116989, 0.20014068484306335, -0.08583968132734299, 0.04341000318527222]","[-0.11695396155118942, 0.17756879329681396, 0.019571810960769653, 0.08119884133338928, 0.4619801640510559, 0.015877926722168922, 0.20694446563720703, -0.006417520344257355, -0.02335500717163086]",0.1530616086804204,0.1477423335115114,0.1233187212298313,0.0653320502500847
3058,bormio-river-pebbles-italy-660548_0_-1_-1_-3_-2.jpeg,0.2349938154220581,0.1409323960542678,0.5958825349807739,"[-0.021536536514759064, 0.1971324235200882, -0.5231939554214478, -0.16465914249420166, 0.3281978964805603, -0.21176522970199585, 0.09193424880504608, -0.16280686855316162, -0.17201104760169983]","[-0.23344722390174866, 0.42841780185699463, -0.9532276391983032, -0.05549880862236023, 0.3791542649269104, -0.19793301820755005, 0.015666067600250244, -0.2509605586528778, -0.23752792179584503]","[-0.2571115493774414, 0.4121788740158081, -0.4583224654197693, 0.2393324077129364, 0.4897502660751343, 0.1355380415916443, -0.021482735872268677, -0.07447981089353561, -0.6040132641792297]",0.2081374832325511,0.30575925608476,0.2991343794597519,0.5447426555049462
3059,pexels-photo-2119365_-1_-1_-1_-4_0.jpeg,0.2356899827718734,0.0891469717025756,0.1254894584417343,"[-0.1154496893286705, 0.09687530249357224, 0.5136478543281555, -0.13205285370349884, 0.44065672159194946, -0.04545729607343674, 0.1920432597398758, 0.3940833806991577, -0.10083699226379395]","[-0.25659292936325073, 0.3369675278663635, -0.051784105598926544, -0.15276792645454407, 0.3616825044155121, 0.11347972601652145, 0.12248986959457397, -0.3336161971092224, -0.10246794670820236]","[-0.16019174456596375, 0.1764129102230072, 0.013913869857788086, -0.20005357265472412, 0.31053316593170166, 0.04780847579240799, 0.13925546407699585, -0.3122720718383789, 0.06525670737028122]",0.2256781500246789,0.2035387481252352,0.158410886923472,0.5027570571799578
3060,pexels-photo-574073_-1_0_0_-1_-1.jpeg,0.9557659029960632,0.9480092525482178,0.9563329219818116,"[-0.11601420491933823, 0.5083046555519104, -0.3020813763141632, 0.26495280861854553, 0.1575694978237152, 0.2205151915550232, 0.06479577720165253, -0.5809943675994873, 0.4671691656112671]","[-0.10713467746973038, 0.46819302439689636, -0.2766185998916626, 0.18336081504821777, 0.17436343431472778, 0.15671584010124207, 0.06495241075754166, -0.5633062124252319, 0.3493543565273285]","[-0.18875792622566223, 0.5387922525405884, -0.30416005849838257, 0.25546959042549133, 0.17182309925556183, 0.16636741161346436, 0.06591606140136719, -0.5883088111877441, 0.44612765312194824]",0.2980441161327892,0.2604443745480643,0.3028580960300233,0.0163875132540294
3061,pexels-photo-364319_0_0_2_-4_0.jpeg,0.8765157461166382,0.6402315497398376,0.8230311274528503,"[-0.34600380063056946, 0.5328523516654968, 0.32794079184532166, 0.5274790525436401, 0.17773474752902985, 0.17901454865932465, 0.17333871126174927, 0.07068482786417007, 0.22341305017471313]","[-0.24324366450309753, 0.40174973011016846, 0.3301083445549011, 0.38771793246269226, 0.09593716263771057, 0.16175898909568787, 0.1792830526828766, 0.17445296049118042, 0.20342975854873657]","[-0.28152984380722046, 0.4533177614212036, 0.5142301321029663, 0.4813387095928192, 0.1179664134979248, 0.2319004237651825, 0.18362252414226532, 0.03516065701842308, 0.4825010895729065]",0.2842735424637794,0.241964621676339,0.3090630616578791,0.0995509054109341
3062,pexels-photo-365839_-1_-1_1_-4_0.jpeg,0.753170907497406,0.2550119161605835,0.4757145047187805,"[-0.26198697090148926, 0.31687870621681213, 0.3748224973678589, 0.1848861277103424, 0.4081011116504669, 0.27061334252357483, 0.1164301186800003, 0.38601961731910706, 0.03603944182395935]","[-0.23441869020462036, 0.5467338562011719, 0.2849414050579071, 0.6294656991958618, 0.30226778984069824, 0.4840152859687805, 0.13892202079296112, 0.2916097640991211, -0.023410504683852196]","[-0.23088771104812622, 0.34219223260879517, 0.4049108922481537, 0.325358122587204, 0.22643059492111206, 0.2588310241699219, 0.15161415934562683, 0.22951087355613708, 0.12716133892536163]",0.2617531037992901,0.3261983351161082,0.2552107721567154,0.1963709475170582
3063,pexels-photo-516871_0_0_2_-3_-1.jpeg,0.4942383766174316,0.3521696031093597,0.4530801177024841,"[-0.21222791075706482, 0.35254189372062683, -0.0451037660241127, 0.18745937943458557, 0.27674582600593567, 0.005782486870884895, 0.0986497551202774, 0.09150701016187668, 0.20585310459136963]","[-0.3498944640159607, 0.6692558526992798, -0.4475126266479492, 0.2663104832172394, 0.29504501819610596, 0.18578293919563293, 0.03910927474498749, 0.13015735149383545, -0.039572685956954956]","[-0.04930684715509415, 0.2358458787202835, -0.03474237769842148, 0.06558722257614136, 0.26797884702682495, 0.01765134371817112, 0.11359906941652298, -0.021218255162239075, 0.06060735881328583]",0.1639856814096371,0.2691822995742162,0.0962819111429982,0.036515401963992
3064,pexels-photo-1684724_0_-1_2_-3_-1.jpeg,0.1763629168272018,0.1301238238811493,0.2236954718828201,"[0.1590772569179535, 0.19872111082077026, 0.34387364983558655, 0.38381585478782654, 0.302998811006546, 0.25724315643310547, 0.1746874451637268, -0.029737867414951324, 0.1854335069656372]","[0.07408927381038666, 0.31217727065086365, 0.2146139144897461, 0.3195786774158478, 0.481928288936615, 0.21332813799381256, 0.16517622768878937, -0.18828076124191284, 0.22559845447540283]","[0.1668221354484558, 0.33583739399909973, 0.04384463280439377, 0.32943442463874817, 0.41792285442352295, 0.325006902217865, 0.1244291365146637, -0.17091330885887146, 0.2165999710559845]",0.2261765177051226,0.2438634451892641,0.236756751106845,0.0514664186390027
3065,pexels-photo-1051315_0_0_0_-2_-1.jpeg,0.3895215392112732,0.2661664187908172,0.4264735579490661,"[-0.03563208132982254, 0.41285115480422974, -0.0795498862862587, 0.19325610995292664, 0.24705824255943298, 0.31353747844696045, 0.07756958156824112, -0.15385562181472778, -0.005059957504272461]","[-0.03715571016073227, 0.42312902212142944, -0.1484377384185791, 0.120232492685318, 0.3424485921859741, 0.3259207308292389, 0.07509832084178925, -0.11867313832044601, 0.030900612473487854]","[-0.08675491064786911, 0.4204727113246918, -0.016766749322414398, 0.4067586362361908, 0.14181172847747803, 0.2891298532485962, 0.09607662260532379, -0.24625837802886963, 0.1938658356666565]",0.1687077904740969,0.1802218175596661,0.2108772695064544,0.0441191240983572
3066,pexels-photo-928200_-1_-1_-1_-4_-1.jpeg,0.354347288608551,0.2975527942180633,0.3754082322120666,"[-0.17266803979873657, 0.4540339410305023, 0.05011332035064697, 0.2818078100681305, 0.30543994903564453, 0.2686896324157715, 0.11644375324249268, -0.41721898317337036, 0.3959622383117676]","[-0.4178428053855896, 0.589283287525177, -0.65060955286026, 0.009936049580574036, 0.2496897578239441, -0.09686997532844543, 0.026105061173439026, -0.4583449363708496, 0.36357808113098145]","[-0.23351117968559265, 0.3874324560165405, -0.33297109603881836, -0.02106422185897827, 0.25218096375465393, -0.03506505489349365, 0.059118278324604034, -0.3989918828010559, 0.38260141015052795]",0.273597518603007,0.3180288341310289,0.2336596159471405,0.1198318463164609
3067,pexels-photo-2137283_-1_0_2_-2_-1.jpeg,0.9602019190788268,0.8125118017196655,0.9131755828857422,"[-0.023407794535160065, 0.7246459722518921, -0.278796911239624, 0.4923507869243622, 0.3859573304653168, 0.35534149408340454, -0.017299562692642212, -0.09985216706991196, 0.3477971851825714]","[0.036730438470840454, 0.6173972487449646, -0.3176354765892029, 0.3151452839374542, 0.389270156621933, 0.38981887698173523, 0.0113687664270401, -0.12291909009218216, 0.22204968333244324]","[0.01394004374742508, 0.5400446057319641, -0.1071125939488411, 0.418567031621933, 0.3013977110385895, 0.4139975905418396, 0.024749696254730225, -0.09542151540517807, 0.38912856578826904]",0.302827689382765,0.269148335688644,0.2560399282309744,0.107117928903671
3068,pexels-photo-2635593_0_0_-1_-2_-2.jpeg,0.1455272734165191,0.1366918832063675,0.3340864777565002,"[-0.1655789315700531, 0.3564912974834442, -0.191410630941391, 0.2756803333759308, 0.27636173367500305, 0.03754696995019913, 0.10822700709104538, -0.3265637755393982, 0.3073883652687073]","[-0.20672208070755005, 0.3347507417201996, -0.6048636436462402, -0.010952934622764587, 0.2364824116230011, 0.14054358005523682, 0.01887039840221405, 0.18833613395690918, 0.18782958388328552]","[0.050221361219882965, 0.005569206550717354, -0.060996390879154205, -0.10540255904197693, 0.23498167097568512, 0.034927546977996826, 0.08282867819070816, 0.25054970383644104, 0.13861994445323944]",0.2272498938772413,0.2143723898463779,0.1071218957917557,0.2642080192462658
3069,pexels-photo-1636997_-1_-1_2_-3_-1.jpeg,0.2414076328277588,0.1047201827168464,0.2455752193927765,"[-0.31973689794540405, 1.126854419708252, -0.28840142488479614, 0.24087950587272644, 0.685100793838501, 0.6459349989891052, 0.045104414224624634, 0.1037345752120018, -0.11922632157802582]","[-1.0021133422851562, 1.5883448123931885, -0.5963015556335449, 0.35696420073509216, 0.6447787284851074, 0.462185800075531, 0.053525060415267944, -0.11434055119752884, 0.20662793517112732]","[-0.9526234865188599, 1.539499044418335, -0.6265048980712891, 0.29531899094581604, 0.6638838052749634, 0.36324480175971985, 0.04233983904123306, -0.3376191258430481, 0.36666402220726013]",0.397219261361493,0.558353554043505,0.5764108904533916,0.2992390975436264
3070,pexels-photo-1025325_0_0_3_-4_-1.jpeg,0.3153345882892608,0.328308492898941,0.4545264840126037,"[0.0315171517431736, 0.2762553095817566, 0.03760705143213272, 0.121244877576828, 0.3538828492164612, 0.25166356563568115, 0.12832845747470856, 0.09692180901765823, -0.005362570285797119]","[0.03369220346212387, 0.2573549151420593, 0.020890988409519196, 0.1215045154094696, 0.3300907611846924, 0.2747856080532074, 0.12940052151679993, 0.0868031233549118, 0.027716659009456635]","[0.15442293882369995, 0.16300123929977417, 0.19657115638256073, 0.0031547993421554565, 0.315507709980011, 0.2830197215080261, 0.13685831427574158, 0.1385628581047058, -0.03391657769680023]",0.1447537379960219,0.1424710328380266,0.1583350350459416,0.0564374232780259
3071,pexels-photo-3290242_-1_-1_2_-1_-2.jpeg,0.3406386375427246,0.3509267270565033,0.5682118535041809,"[-0.10519807785749435, 0.5235145688056946, 0.1332109272480011, 0.14970079064369202, 0.6557976007461548, 0.48376721143722534, 0.12616050243377686, 0.10498344153165817, -0.15779581665992737]","[-0.14462363719940186, 0.2219926416873932, 0.4404905438423157, 0.09235215187072754, 0.5273514986038208, 0.08551476895809174, 0.19077326357364655, -0.04630405455827713, 0.05410043150186539]","[-0.15561917424201965, 0.20523425936698914, 0.26869672536849976, 0.007258549332618713, 0.48449084162712097, -0.006576096639037132, 0.16835133731365204, -0.16748762130737305, 0.03549061715602875]",0.2711254374848472,0.2003892213106155,0.1665783580392599,0.185050076114592
3072,pexels-photo-253877_-1_0_3_-1_-1.jpeg,0.5675747990608215,0.5285277962684631,0.5235089063644409,"[0.024678345769643784, 0.24336552619934082, 0.23856261372566223, 0.2397550344467163, 0.2271970808506012, 0.17822375893592834, 0.15141259133815765, 0.008116021752357483, 0.06668432801961899]","[0.10456837713718414, 0.21640802919864655, 0.13155394792556763, 0.1930294930934906, 0.26163023710250854, 0.16122496128082275, 0.13641420006752014, -0.0737803503870964, 0.08087136596441269]","[0.10234478116035461, 0.2123011350631714, 0.1319214105606079, 0.25111714005470276, 0.269525408744812, 0.1622597575187683, 0.12929204106330872, -0.11221150308847427, 0.05473312735557556]",0.1531105890042252,0.1510534402396944,0.1584118116233084,0.0351853469486885
3073,pexels-photo-1302305_0_-1_0_-4_-2.jpeg,0.456859141588211,0.3879463672637939,0.4887807667255401,"[0.07860369980335236, -0.01594092883169651, 0.6494978070259094, 0.0591796338558197, 0.39203834533691406, -0.008721768856048584, 0.20337998867034912, 0.2870594263076782, -0.1813511848449707]","[-0.34649765491485596, 0.6536109447479248, 0.10827203840017319, 0.28089579939842224, 0.5726574659347534, 0.5380041599273682, 0.13054132461547852, 0.1896820068359375, -0.21243880689144135]","[-0.38606730103492737, 0.59125155210495, 0.027988068759441376, 0.4683152735233307, 0.3438605070114136, 0.3761368691921234, 0.11407860368490219, -0.1005302295088768, -0.16709394752979279]",0.2084191981703043,0.3369555779629283,0.286146928038862,0.2368899017463853
3074,pexels-photo-2499781_-1_-1_0_-4_-1.jpeg,0.769832968711853,0.5641509294509888,0.7232668995857239,"[-0.080938421189785, 0.3375895917415619, 0.13362237811088562, -0.12348570674657822, 0.544955313205719, 0.09311408549547195, 0.08309970796108246, -0.3468203544616699, 0.2227712869644165]","[-0.10210911184549332, -0.009461881592869759, 0.030905984342098236, -0.10833905637264252, 0.03141230344772339, -0.21318233013153076, 0.15817469358444214, -0.5444071292877197, 0.3202803134918213]","[-0.12025009840726852, 0.108523428440094, -0.06752557307481766, -0.11775924265384674, 0.14813265204429626, -0.1715063452720642, 0.1217532604932785, -0.6050556898117065, 0.40978649258613586]",0.2184885384307967,0.1686969782329268,0.2078103091981676,0.2036228853438716
3075,pexels-photo-1058068_-1_0_3_-1_0.jpeg,0.2949985861778259,0.2531958222389221,0.3467642366886139,"[-0.21271058917045593, 0.36816737055778503, -0.06882808357477188, -0.0039157867431640625, 0.38389790058135986, 0.06120120733976364, 0.14251619577407837, -0.24603742361068726, 0.17079487442970276]","[-0.19275671243667603, 0.4459432065486908, -0.07282928377389908, 0.1516149938106537, 0.308951735496521, 0.1700991988182068, 0.13791443407535553, -0.19135987758636475, 0.16128647327423096]","[-0.16062748432159424, 0.4332280158996582, -0.04106418043375015, 0.2302687168121338, 0.2994041442871094, 0.23206447064876556, 0.1344233900308609, -0.05083266645669937, 0.046704187989234924]",0.1842299368646409,0.2036395462022887,0.1809574729866451,0.1013150980887148
3076,pexels-photo-2907249_0_0_2_-3_0.jpeg,0.4185715615749359,0.3710148930549621,0.5613139867782593,"[-0.19007116556167603, 0.4470299780368805, -0.7321051955223083, 0.19926851987838745, 0.3036783039569855, -0.11447792500257492, 0.0659506544470787, 0.010140679776668549, 0.05483170598745346]","[-0.055665746331214905, 0.3079245090484619, -0.36193305253982544, 0.27037444710731506, 0.28276902437210083, -0.17299211025238037, 0.11118240654468536, 0.0388362780213356, -0.05443894863128662]","[-0.05312480032444, 0.09560554474592209, -0.0857878103852272, 0.08053934574127197, 0.19037014245986938, -0.2637438476085663, 0.15554487705230713, 0.029406391084194183, 0.049834609031677246]",0.2352837920188903,0.1840129469831784,0.1115508187148306,0.095657343231279
3077,pexels-photo-2193527_0_-1_2_-1_-2.jpeg,0.7634609937667847,0.6461010575294495,0.9119459986686708,"[-0.3826327919960022, 0.3910311758518219, 0.10070426017045975, 0.3532625138759613, 0.0982133150100708, -0.3571299910545349, 0.12288930267095566, -0.6747312545776367, 0.41094261407852173]","[-0.4248422384262085, 0.27882251143455505, 0.21782642602920532, 0.19235512614250183, 0.20013390481472015, -0.30572694540023804, 0.1737084984779358, -0.9316339492797852, 0.5756092071533203]","[-0.5322713851928711, 0.232255756855011, 0.45127755403518677, 0.10088032484054565, 0.16407161951065063, -0.4205773174762726, 0.20540949702262878, -0.8632383346557617, 0.5969403982162476]",0.3212819132539961,0.3667398674620522,0.3963246875339084,0.1908135209387479
3078,pexels-photo-3459403_-1_-1_3_-2_-1.jpeg,0.5582987666130066,0.3389939665794372,0.5227844715118408,"[-0.3664674460887909, 0.601230263710022, 0.22372683882713318, 0.4565524756908417, 0.21701502799987793, 0.042817726731300354, 0.1766926795244217, 0.1196822077035904, 0.08287142962217331]","[-0.22727620601654053, 0.3561002016067505, -0.060063593089580536, 0.03290727734565735, 0.25074583292007446, -0.08833249658346176, 0.1634163111448288, -0.14013758301734924, -0.09944114834070206]","[-0.10836715251207352, 0.41263720393180847, -0.07009295374155045, 0.1391804814338684, 0.27840396761894226, -0.06879404187202454, 0.13635003566741943, -0.044578470289707184, -0.10156820714473724]",0.2541173439886834,0.1576022944516605,0.1511080571346812,0.5067157855195739
3079,pexels-photo-1793038_0_0_0_-2_0.jpeg,0.7190371155738831,0.6733691692352295,0.7132753729820251,"[-0.023832835257053375, 0.2517387270927429, -0.11006585508584976, 0.06218510866165161, 0.23715287446975708, 0.08222267776727676, 0.09835800528526306, 0.07338075339794159, -0.2855692505836487]","[0.06843655556440353, 0.11298413574695587, -0.06901144236326218, 0.04433846473693848, 0.1934727132320404, 0.1281840205192566, 0.10467369854450226, 0.2976684868335724, -0.4653034806251526]","[0.0076641663908958435, 0.1623600721359253, -0.1209360733628273, 0.0895739495754242, 0.18019267916679382, 0.08701954036951065, 0.10297901928424835, 0.3241651952266693, -0.4815327525138855]",0.1360562319556872,0.1648969997962316,0.1729359386695755,0.1050571980299187
3080,pexels-photo-3061345_0_-1_3_-1_0.jpeg,0.4558449387550354,0.3213882446289062,0.4799193441867828,"[-0.1580628752708435, 0.2788436710834503, 0.33485889434814453, 0.33090105652809143, 0.22232219576835632, -0.022353773936629295, 0.137933611869812, -0.09757078438997269, 0.06465160846710205]","[-0.49398231506347656, 0.7464935183525085, -0.04413812607526779, 0.5480486154556274, 0.5377920866012573, 0.09788649529218674, 0.09566383063793182, -0.3103141188621521, -0.03212384134531021]","[-0.1805286705493927, 0.5318105816841125, 0.1407042145729065, 0.4190203845500946, 0.48159080743789673, 0.08407474309206009, 0.11238200217485428, -0.160235196352005, -0.07261792570352554]",0.1830553857402669,0.3229381052984131,0.2425516140129831,0.2396310573377146
3081,pexels-photo-2687469_0_-1_1_0_-1.jpeg,0.9766685366630554,0.99003404378891,0.984480082988739,"[-0.46326470375061035, 0.3285112679004669, 0.12954914569854736, 0.11594048142433167, 0.02956324815750122, -0.4664943814277649, 0.11628563702106476, -0.16554510593414307, 0.3206532895565033]","[-0.5812735557556152, 0.3545643389225006, -0.11809609085321426, 0.21258649230003357, -0.0018198490142822266, -0.8744925856590271, 0.08325030654668808, -0.2504498362541199, 0.28533563017845154]","[-0.48926466703414917, 0.34746357798576355, 0.006858155131340027, 0.2324664294719696, -0.025476515293121338, -0.7352245450019836, 0.125311478972435, -0.1490645408630371, 0.33836889266967773]",0.2373119178745481,0.3068742983871036,0.2721665336026085,0.0927543662324512
3082,coffee-cup-coffee-cup-food-53613_0_-1_1_-1_-2.jpeg,0.7961756587028503,0.8827242255210876,0.9300928711891174,"[-0.062373168766498566, 0.05162936449050903, -0.37855660915374756, 0.05408737063407898, 0.11456412076950073, -0.06119195371866226, 0.08381917327642441, -0.5236386060714722, 0.554429292678833]","[-0.033594049513339996, 0.03094242326915264, -0.25770676136016846, -0.0391412079334259, 0.08332812786102295, -0.09987471997737885, 0.10194556415081024, -0.3261469602584839, 0.48032742738723755]","[-0.09998304396867752, 0.019692128524184227, -0.3830266296863556, -0.10352027416229248, 0.0926322489976883, -0.2249332219362259, 0.07791215181350708, -0.4138925075531006, 0.4785681962966919]",0.2093655177288585,0.1614452490790022,0.2104622669931915,0.1826451094433179
3083,pexels-photo-719599_-1_-1_2_-4_0.jpeg,0.574220597743988,0.4999992847442627,0.4953834414482116,"[-0.3196725845336914, 0.3349092900753021, 1.1916234493255615, 0.3098495900630951, 0.35504311323165894, 0.25017017126083374, 0.19032993912696838, -0.07684434205293655, 0.7567172646522522]","[-0.02239106595516205, 0.282758504152298, 0.48277923464775085, 0.34375813603401184, 0.4281068444252014, 0.18893764913082123, 0.14296628534793854, -0.03578842431306839, 0.2852563261985779]","[-0.10969281941652298, 0.2500603497028351, 0.5147127509117126, 0.31384333968162537, 0.3537716269493103, 0.12644024193286896, 0.15543697774410248, -0.024123914539813995, 0.35749542713165283]",0.4205733049247,0.2458602744672033,0.2450641608900494,0.1306110134511703
3084,pexels-photo-1589216_-1_0_-1_-4_-2.jpeg,0.3439825773239136,0.3055467009544372,0.4352724850177765,"[0.00987222045660019, -0.2569357752799988, 0.2602003514766693, -0.2699962854385376, 0.25162649154663086, -0.33039137721061707, 0.19776572287082672, -0.012956000864505768, 0.18906724452972412]","[-0.09245944768190384, -0.17986610531806946, -0.4390825629234314, -0.22595712542533875, 0.1356147676706314, -0.6322288513183594, 0.08027758449316025, -0.14636433124542236, 0.1951349824666977]","[-0.1340336799621582, -0.10362303256988525, -0.30513155460357666, -0.1790681928396225, 0.20848962664604187, -0.573051393032074, 0.09231693297624588, -0.0909607782959938, 0.16478554904460907]",0.1976457188526789,0.2363317509492238,0.2057178599966896,0.1747876044392143
3085,frog-wildlife-photography-animal-world-animal-162252_-1_0_2_-1_0.jpeg,0.2155163884162902,0.1237659007310867,0.2080815583467483,"[-0.08248087018728256, 0.08541381359100342, 0.186235249042511, 0.11238330602645874, 0.27442675828933716, 0.027261199429631233, 0.19166451692581177, 0.12467166036367416, 0.3291224539279938]","[-0.009602870792150497, 0.1797579526901245, 0.2145865559577942, 0.17569047212600708, 0.3552496135234833, 0.26856058835983276, 0.19317492842674255, 0.11207019537687302, 0.15246477723121643]","[-0.10516183823347092, 0.20035484433174133, 0.18143117427825928, 0.25122660398483276, 0.23591135442256927, 0.13506415486335754, 0.1823848932981491, 0.027509890496730804, 0.23626643419265747]",0.1570733141981893,0.1845731060538027,0.1728123542335298,0.1872348560612952
3086,pexels-photo-1299993_0_0_-1_-2_-1.jpeg,0.7760328650474548,0.6854662299156189,0.6445327401161194,"[-0.3202172815799713, 0.6891059279441833, 0.02096141129732132, 0.5482425689697266, 0.24088050425052643, 0.2643035054206848, 0.1448429673910141, -0.45935583114624023, 0.4526228904724121]","[-0.22335681319236755, 0.5916740298271179, -0.014839701354503632, 0.42233309149742126, 0.23374614119529724, 0.27885958552360535, 0.137896329164505, -0.39664673805236816, 0.39628010988235474]","[-0.35973280668258667, 0.7074759006500244, -0.003598049283027649, 0.5740958452224731, 0.253973126411438, 0.32807984948158264, 0.14191865921020508, -0.43332403898239136, 0.4099040627479553]",0.34894809871912,0.2995147266321712,0.3569002598524093,0.0397174646472245
3087,pexels-photo-2060241_-1_0_-1_-2_0.jpeg,0.3522372841835022,0.3812883794307709,0.4235254228115082,"[0.08536458760499954, 0.054387420415878296, -0.022139273583889008, 0.4074924886226654, 0.04211649298667908, 0.10725482553243637, 0.13460548222064972, -0.26868852972984314, -0.024112582206726074]","[0.1272386610507965, 0.031632572412490845, 0.08984005451202393, 0.3588443696498871, 0.021999552845954895, 0.18147903680801392, 0.12967903912067413, -0.17724427580833435, 0.10433194041252136]","[0.13775116205215454, 0.04084843397140503, 0.08487583696842194, 0.3014080822467804, 0.017311125993728638, 0.2607232332229614, 0.12155161798000336, -0.15206995606422424, 0.010898075997829437]",0.1273512981004185,0.135809944735633,0.1252708360552787,0.1403937001768133
3088,pexels-photo-1029616_0_-1_2_-4_-1.jpeg,0.2511927783489227,0.375229150056839,0.4748461246490478,"[-0.21046161651611328, 0.27839770913124084, -0.31466108560562134, 0.12211751937866211, 0.18732675909996033, -0.027482790872454643, 0.003567516803741455, 0.3316398561000824, -0.43551889061927795]","[-0.25121062994003296, 0.32073113322257996, -0.3081091344356537, 0.1658037006855011, 0.009317025542259216, 0.09596665948629379, 0.006194859743118286, -0.044894568622112274, -0.2040838748216629]","[-0.22449183464050293, 0.33669716119766235, -0.3383123576641083, 0.20122608542442322, -0.013962239027023315, 0.1585085391998291, 0.0032767653465270996, -0.06913972645998001, -0.2276114821434021]",0.2123526382363504,0.1562568429443571,0.1748029101226065,0.0881153717700508
